Beckham,270,1,35.2974,-99.6284
Cotton,299,68,34.1954,-98.5881
Love,294,1,33.7935,-97.1426
Barnwell,1444,20,33.2419,-81.3659
Fentress,349,1,36.1857,-85.0096
Giles,734,1,35.0031,-86.8550
Wise,2575,181,33.2099,-97.7709
King William,630,14,37.7458,-77.1315
Petersburg city,2952,95,37.7458,-77.1315
Smyth,750,1,36.8009,-81.6832
Door,1177,118,45.0659,-87.1330
Plumas,241,1,40.0059,-120.9525
Saguache,884,8,38.0862,-106.1407
Emanuel,1142,42,32.5306,-82.5920
Oglethorpe,2563,202,33.9103,-83.2180
Rabun,720,35,34.9196,-83.3854
Screven,1131,65,32.5214,-81.5331
Stewart,1979,7,36.4818,-87.8437
Camas,64,1,43.3489,-114.8006
Ogle,7048,99,42.1236,-89.4040
Barton,1132,29,37.5568,-94.6153
Labette,1196,1,37.2300,-95.1836
Barren,1324,13,37.0047,-85.9263
Edmonson,1840,209,37.1952,-86.2691
Graves,6360,690,36.9211,-88.5226
Powell,66,1,46.5587,-112.4639
Rockcastle,656,1,37.4027,-84.4144
Concordia,2588,206,31.7130,-91.4453
St. Helena,1822,49,30.6823,-90.6545
Arenac,1263,45,43.9794,-83.9637
Branch,3979,116,41.9466,-84.9989
Oscoda,276,28,44.6605,-84.1418
Carlton,3084,1,46.5616,-92.6279
Traverse,155,2,45.5947,-96.8327
Tishomingo,680,1,34.4866,-88.1863
Ste. Genevieve,480,60,38.0147,-90.2214
Musselshell,66,1,46.5987,-107.8683
Kimball,592,1,41.2342,-103.4867
Anson,1924,7,34.9645,-80.0746
McKenzie,740,1,47.8554,-104.0375
Williams,2763,52,48.2521,-103.4618
Malheur,816,1,44.2476,-117.5187
Wallowa,77,1,45.5704,-117.5286
Bamberg,777,2,33.0985,-81.0138
Buckingham,11977,59,37.5541,-78.5514
Franklin city,1316,41,37.5541,-78.5514
King and Queen,273,7,37.6683,-76.8782
Waynesboro city,1121,2,37.6683,-76.8782
Hardy,930,1,39.0674,-78.9624
Oconto,1083,1,45.3006,-88.5146
Conecuh,886,14,31.3001,-87.0270
Dale,2605,1,31.2999,-85.4502
Gulf,64,1,30.1148,-85.1935
Hardee,1972,1,27.5469,-81.8103
Okeechobee,1610,1,27.2172,-80.7927
Lanier,606,78,31.0410,-83.0748
Gooding,1114,1,42.7745,-114.7025
Latah,289,1,46.9282,-116.8896
Massac,276,1,37.1258,-88.6279
Jay,1308,1,40.4920,-85.1468
Pratt,68,1,37.6777,-98.7465
Mackinac,326,1,45.8593,-84.6253
Crow Wing,1660,41,46.1690,-94.3630
Freeborn,2969,2,43.7659,-93.5645
Yellow Medicine,209,1,44.6918,-95.6194
Gasconade,124,1,38.6983,-91.4342
Cuming,730,1,41.8378,-96.7062
Catron,91,40,33.6757,-108.7768
Greer,3526,348,35.0514,-99.5099
Allendale,1083,97,32.9593,-81.2363
Grainger,327,3,36.3322,-83.2852
Hickman,2211,1,35.8042,-87.4577
Sequatchie,396,1,35.2007,-85.3685
Camp,1159,1,32.9997,-94.9668
Colorado,774,2,29.7055,-96.5563
Gonzales,2567,76,29.2698,-97.7658
Gray,3814,27,35.5479,-100.9650
Kerr,469,1,30.0772,-99.2381
Live Oak,331,1,28.4668,-98.1784
San Augustine,1170,69,31.3050,-94.2699
Augusta,3208,43,38.1618,-78.8413
Barbour,3862,77,39.1487,-80.0417
Menominee,375,1,44.9347,-88.7334
Yukon-Koyukuk Census Area,62,1,44.9347,-88.7334
Mississippi,3804,25,35.8592,-90.0260
Sharp,1052,51,36.2959,-91.5696
Del Norte,640,1,41.5322,-124.0063
Telfair,1404,23,32.0635,-82.8968
Macoupin,1830,36,39.1258,-89.8173
Moultrie,328,1,39.6441,-88.7412
Piatt,455,1,39.9229,-88.5724
Blackford,704,57,40.4537,-85.3736
Bremer,2619,193,42.6690,-92.3342
O'Brien,785,2,43.1814,-95.6553
Cloud,214,1,39.4519,-97.5297
Cowley,178,56,37.0679,-96.9958
Bath,294,35,38.0013,-79.8239
Pendleton,606,1,38.6219,-79.2413
Koochiching,155,1,47.9209,-94.2132
Howell,293,1,36.6311,-91.9602
New Madrid,677,17,36.6111,-89.7061
Colfax,16020,60,36.8849,-104.4396
Gage,2078,159,40.2849,-96.5340
Otoe,182,1,40.6762,-95.8613
Yates,1145,155,42.6123,-77.0916
Dare,839,62,35.9475,-75.6275
Gates,622,13,36.4072,-76.7566
Stokes,1378,2,36.4113,-80.2122
Guernsey,1100,6,40.1508,-81.5758
Atoka,77,1,34.2356,-96.2170
Kingfisher,479,2,35.9814,-97.9106
Kiowa,335,1,38.4464,-102.4412
Woodward,103,1,36.4379,-99.2045
Forest,727,11,45.4394,-88.6581
Hampton,1390,8,37.0551,-76.3629
McCormick,364,58,33.7192,-82.2173
Spink,211,1,44.7382,-98.5089
Donley,1393,1,34.8674,-100.6592
Gillespie,199,1,30.2903,-99.2459
Goliad,360,1,28.6708,-97.3916
Jim Wells,304,1,27.7132,-98.1346
Palo Pinto,463,82,32.5509,-98.4979
Salem city,1196,37,32.5509,-98.4979
Pend Oreille,121,1,48.1788,-117.0545
Trempealeau,429,1,44.3705,-91.3476
Uinta,481,1,41.0273,-110.1536
Southeast Fairbanks Census Area,109,1,41.0273,-110.1536
Prairie,121,1,34.9777,-91.5068
Tehama,103,39,40.0270,-122.0981
Las Animas,205,1,37.1225,-104.7396
Rio Blanco,61,1,40.0498,-107.8953
Towns,1002,37,34.9789,-83.5540
De Witt,172,1,40.2218,-88.9612
Jersey,813,40,39.1546,-90.1642
Parke,859,1,39.7665,-87.2295
Osborne,121,1,39.5046,-98.5475
Aroostook,310,13,46.8662,-67.9919
Luce,91,1,46.3538,-85.5098
Glacier,299,1,48.5458,-113.0128
Merrick,1046,1,41.1667,-98.1389
Coos,1239,1,44.4869,-71.2599
Bladen,2426,49,34.7332,-78.7903
Chowan,524,1,36.0580,-76.6008
Slope,176,1,46.4823,-103.3194
Major,224,51,36.3882,-98.1779
McCurtain,756,5,34.0043,-95.0895
Crook,376,1,44.3534,-104.8104
Lampasas,314,1,31.0755,-97.9727
Titus,6146,37,33.1658,-95.1105
Duchesne,379,1,40.4344,-110.0308
Emery,279,1,39.3301,-110.9628
Juab,380,1,39.9197,-111.8258
Millard,303,1,38.8863,-112.4072
Buena Vista city,440,1,38.8863,-112.4072
Emporia city,2104,133,38.8863,-112.4072
Lexington city,270,2,38.8863,-112.4072
Asotin,879,81,46.4152,-117.0502
Barron,531,3,45.5353,-92.0269
Ouray,335,57,38.0276,-107.6734
Dixie,970,22,29.4498,-83.2819
Caribou,60,1,42.6590,-111.5877
Mills,420,1,31.4513,-98.5736
Jewell,214,1,39.9343,-98.0351
McLeod,675,1,44.7699,-94.1513
Nodaway,307,1,40.2880,-95.0795
Beaverhead,60,1,44.6384,-112.5919
Cherry,60,1,42.9230,-101.6997
Los Alamos,331,1,35.8926,-106.2862
Ashe,814,1,36.3944,-81.4898
Tillman,671,23,34.3413,-98.8706
Andrews,1160,1,32.2963,-102.5297
Hemphill,60,1,35.9097,-100.3839
Trinity,567,2,30.9376,-95.3254
Tyler,595,1,39.4947,-80.9070
Staunton city,1057,1,39.4947,-80.9070
Wahkiakum,168,1,46.3076,-123.6344
Manitowoc,952,39,44.1525,-87.9517
Shawano,1170,1,45.0046,-89.0411
Yell,1788,31,35.0530,-93.3902
Geary,743,3,39.0271,-96.8497
Republic,226,1,39.7832,-97.8961
Wabaunsee,1049,1,39.0689,-96.1670
Greenup,620,1,38.5495,-82.7788
Leslie,223,1,37.1620,-83.3779
Letcher,168,1,37.1508,-82.6670
Pipestone,309,1,43.9546,-96.1905
Phelps,625,1,40.5263,-99.6324
Seward,28729,70,40.7782,-97.2825
Pender,1768,30,34.5166,-77.9174
Emmons,107,58,46.4858,-100.2811
Sherman,1229,1,36.4937,-101.7937
Aransas,161,1,28.1670,-97.0060
Petersburg Borough,139,1,56.7566,-132.8727
Izard,486,2,36.1612,-92.1065
Atkinson,975,59,31.3358,-83.0446
Brantley,1634,107,31.2065,-81.9814
Echols,1484,1,31.2065,-81.9814
Jeff Davis,1072,45,30.5784,-103.8921
Treutlen,263,1,32.3782,-82.5945
West Carroll,849,1,32.6038,-91.4814
Presque Isle,484,1,45.2622,-83.6989
Redwood,135,1,44.2098,-95.1297
Gentry,331,7,40.2166,-94.5381
Cheyenne,564,1,41.4082,-102.9708
Stanton,830,1,41.9471,-97.2172
Scioto,587,1,38.8618,-82.8552
Pecos,1106,1,30.8926,-102.8847
Zapata,370,1,26.9027,-99.2612
Appomattox,1041,1,37.3591,-78.8269
Kewaunee,1121,51,44.4607,-87.5133
Waushara,232,1,44.1788,-89.2442
Bethel Census Area,82,1,44.1788,-89.2442
Gilchrist,377,1,29.6092,-82.8146
Power,148,2,42.8847,-112.5942
Coles,2744,205,39.4774,-88.3627
Buena Vista,7773,3,37.7319,-79.3569
Barber,57,1,37.0144,-98.6492
Rooks,307,1,39.2532,-99.5634
Roseau,64,1,48.8445,-95.7624
Swift,380,1,45.2814,-95.7559
Oregon,89,1,36.5974,-91.6461
Bowman,57,1,46.1840,-103.3991
Dewey,120,1,36.1548,-98.9296
Elk,232,13,41.3570,-78.6101
Callahan,249,28,32.4056,-99.5039
Crosby,118,50,33.6413,-101.2377
Dallam,685,17,36.0579,-102.5123
Hansford,530,60,36.0660,-101.4769
Grand Isle,231,1,36.0660,-101.4769
Dinwiddie,1605,1,36.9853,-77.7219
Lunenburg,320,2,36.9608,-78.1283
Rappahannock,374,1,38.6562,-78.2322
Brooke,178,1,40.2811,-80.6102
Ballard,413,1,37.0513,-89.0446
Schoolcraft,187,1,45.9591,-86.2507
Pine,3036,1,45.8367,-92.9683
Stutsman,588,1,47.3000,-98.7321
Oglala Lakota,373,1,43.0270,-102.5525
Bee,332,1,28.5277,-97.7831
Dickens,58,1,33.4701,-100.8556
Frio,1034,1,28.8885,-99.0988
Braxton,95,1,38.8579,-80.6539
Gilpin,102,1,39.7963,-105.5151
Prowers,333,1,38.0740,-102.6155
Stillwater,55,1,45.7071,-109.5471
Burt,246,1,41.9360,-96.4717
White Pine,161,1,38.9157,-115.0643
Corson,112,1,45.6832,-100.7967
Jerauld,582,41,44.1829,-98.3683
Bandera,279,1,29.6383,-98.9869
Jack,203,1,33.1636,-98.3891
McCulloch,162,1,31.1993,-99.5809
Scurry,204,1,32.6366,-100.7523
Sawyer,218,1,45.7976,-91.3005
Trimble,169,1,38.5953,-85.3175
Nobles,47199,87,43.8266,-95.4823
Big Horn,512,1,44.4471,-108.4320
Luna,308,36,32.3161,-107.7602
Sargent,109,1,46.2668,-97.3332
Okfuskee,97,1,35.4903,-96.4793
Miner,56,1,44.1686,-97.7150
Concho,54,1,31.2162,-99.8440
Cooke,469,1,33.5703,-97.0129
Rains,116,1,32.9011,-95.9397
Winkler,150,1,31.7545,-103.1541
Colonial Heights city,3077,320,31.7545,-103.1541
Fairfax city,1863,133,31.7545,-103.1541
Pacific,313,23,46.6755,-123.6648
Niobrara,108,2,42.6643,-104.0913
Prince of Wales-Hyder Census Area,103,1,42.6643,-104.0913
McDonough,2175,133,40.3269,-90.6082
Fleming,110,1,38.4278,-83.8618
Knott,186,1,37.3350,-82.9819
Tensas,240,1,32.0723,-91.2390
Alpena,3608,302,45.0740,-83.4399
Becker,965,1,46.8066,-95.3526
Andrew,557,1,39.8388,-94.8205
Golden Valley,147,1,46.7347,-103.9829
Box Butte,63,1,42.3213,-103.0753
Quay,206,45,35.3581,-103.4449
Rolette,137,1,48.6609,-99.8417
Hocking,1650,86,39.4719,-82.7374
Sanborn,272,1,44.0541,-98.2724
Dimmit,53,1,28.4461,-99.7604
Summers,56,1,37.6652,-80.8828
Price,66,1,45.5301,-90.5868
Geneva,881,1,31.0437,-85.8764
Evans,218,1,32.1613,-81.9093
Kearny,1255,16,37.9820,-101.1333
Owsley,108,2,37.4719,-83.6826
Trigg,397,4,36.8696,-87.8048
Red Lake,102,1,47.8837,-96.2727
Sully,52,1,44.5538,-100.4753
Mingo,158,50,37.7062,-82.2737
Montmorency,236,1,44.8730,-84.3281
Churchill,252,45,39.4151,-118.7165
Alfalfa,51,1,36.5791,-98.4578
Hyde,86,1,35.5472,-76.2261
Motley,51,1,33.8992,-100.8561
Falls Church city,1708,183,33.8992,-100.8561
Green Lake,384,1,43.9704,-88.9505
Casey,75,1,37.3206,-84.9285
Garrard,151,1,37.6152,-84.5817
Tyrrell,197,2,35.9201,-76.2420
Wilbarger,155,1,34.1480,-99.3000
Washburn,63,1,45.8445,-91.5502
Nome Census Area,72,1,45.8445,-91.5502
Alcona,313,35,44.6575,-83.2946
Norman,432,1,47.1761,-96.8015
Holt,83,1,42.3819,-98.5298
Pondera,94,1,48.2905,-112.8363
Morrill,300,1,41.6639,-103.0962
Bosque,228,1,32.0562,-97.7507
Freestone,304,1,31.7897,-96.4610
Kodiak Island Borough,48,1,31.7897,-96.4610
Baraga,48,1,46.7766,-88.4965
Mille Lacs,383,46,45.5689,-93.5900
Nance,150,1,41.4709,-98.0677
Moody,530,1,43.9063,-96.6578
La Salle,114,1,28.4364,-99.2367
Chase,122,1,40.4550,-101.5355
Aitkin,144,1,46.5303,-93.7051
Red Willow,177,1,40.2046,-100.6213
Haskell,822,1,33.1597,-99.7320
Woods,135,1,36.5849,-98.8784
Rhea,2799,1,35.4493,-85.0763
Zavala,252,1,28.7221,-99.8327
Benzie,186,2,44.5203,-85.8728
Kittson,46,1,48.8577,-96.8019
Furnas,217,1,40.2776,-99.7763
Harper,87,1,36.6174,-99.7484
Crockett,487,30,30.7074,-101.2059
Carson,158,1,35.5707,-101.1731
Yoakum,89,1,33.1896,-102.8271
Sanpete,291,3,39.2246,-111.8542
Piscataquis,45,1,39.2246,-111.8542
Morrison,862,1,45.9772,-94.1008
Audrain,870,2,39.2747,-91.5763
Childress,69,1,34.4293,-100.2516
Parmer,1135,1,34.5157,-102.8846
Dixon,783,1,42.2665,-96.8632
Hartley,335,58,35.8914,-102.3933
Lander,619,1,39.4978,-117.0741
Cimarron,43,1,36.5633,-102.7950
Norton city,86,2,36.5633,-102.7950
Patrick,316,1,36.6344,-80.1985
Edwards,205,1,30.0172,-100.2128
Carlisle,130,34,36.9081,-88.8867
Greeley,81,1,41.5484,-98.5305
Harding,41,1,35.9451,-104.1963
Cochran,41,1,33.5997,-102.6133
Jim Hogg,131,1,26.8827,-98.8948
Wheatland,40,1,46.3447,-109.5123
Stanley,316,1,44.3679,-100.3831
Nolan,78,1,32.0851,-100.3194
Ochiltree,1300,64,36.3932,-100.7974
Lemhi,39,1,44.6801,-113.3593
Pembina,189,1,48.8803,-97.4741
Sitka City and Borough,46,1,48.8803,-97.4741
Ransom,168,1,46.5244,-97.9311
Hand,44,1,44.5205,-98.9869
Pocahontas,517,1,38.4353,-79.8116
Pushmataha,54,1,34.5857,-95.3561
Cottle,126,26,34.0144,-100.3038
Mariposa,500,20,37.4797,-119.6374
Metcalfe,111,5,36.9842,-85.6190
Wadena,177,1,46.6290,-95.0878
Vinton,500,18,39.1591,-82.5243
Harney,36,1,43.5568,-119.0804
Lipscomb,71,1,36.2215,-100.2621
Runnels,72,1,31.7396,-99.9559
Frontier,35,1,40.6335,-100.5112
Sierra,47,1,33.1864,-107.2589
Swain,246,3,35.4262,-83.4474
Day,353,1,45.4965,-97.4932
Hitchcock,34,1,40.2284,-100.8351
Garza,131,1,33.1911,-101.3814
Glasscock,34,1,31.8674,-101.4864
Sac,252,1,42.3118,-95.2542
Norton,64,1,36.9314,-82.6262
Kanabec,272,16,45.7957,-93.1524
Brewster,33,1,30.3640,-103.6651
Keith,58,1,41.1316,-101.5853
Briscoe,32,1,34.3674,-101.0555
Coleman,65,1,31.8317,-99.4222
Taliaferro,31,1,33.5601,-82.7950
Yancey,275,1,35.9164,-82.2974
Ritchie,31,1,39.2104,-81.0485
Ellsworth,56,1,38.5876,-98.4120
Refugio,73,1,28.3911,-96.8437
Bailey,239,1,34.2292,-102.7284
Coke,29,1,31.8857,-100.2954
Collingsworth,109,1,34.8538,-100.2141
Ziebach,28,1,45.0495,-101.6013
Valdez-Cordova Census Area,39,1,45.0495,-101.6013
Conejos,30,1,37.2574,-105.9007
Glascock,27,1,33.1534,-82.6250
Harlan,40,1,40.1036,-99.3655
Benson,34,2,48.2875,-99.4344
Traill,233,1,47.3482,-97.4101
Shackelford,27,1,32.5472,-99.1666
Piute,35,1,38.2357,-112.2238
Palo Alto,74,1,43.0266,-94.5272
Kimble,26,1,30.4906,-99.7725
Reeves,108,1,31.4046,-103.5057
Laclede,78,1,37.5486,-92.5961
Dawes,27,1,42.8260,-103.0025
Covington city,63,1,42.8260,-103.0025
Bent,36,1,38.1063,-102.9560
Pickett,51,1,36.5737,-85.1345
Ida,200,1,42.3439,-95.4732
Richardson,21,1,40.2322,-95.7735
Washita,30,1,35.1560,-99.0594
Tripp,83,1,43.3776,-99.8550
Burnett,21,20,45.7813,-92.6836
Pepin,20,1,44.4852,-92.2633
Dent,19,1,37.6398,-91.5346
Archer,19,1,33.5937,-98.6257
Fisher,34,12,32.7460,-100.3794
Little River,62,1,33.7388,-94.1480
Magoffin,29,1,37.7459,-83.0646
Nuckolls,18,1,40.1642,-97.9738
Ness,20,1,38.6406,-99.7443
Storey,16,1,39.3075,-119.6483
Ringgold,47,1,40.7141,-94.2376
Wolfe,15,1,37.7999,-83.4172
Avery,27,1,36.0987,-81.8482
Bottineau,28,1,48.6046,-100.2934
Coal,19,1,34.4708,-96.2209
San Saba,15,1,31.1965,-98.7244
Northwest Arctic Borough,25,1,31.1965,-98.7244
Elliott,14,1,38.0929,-83.1241
Langlade,25,1,45.1415,-89.1556
Hodgeman,29,1,38.1229,-99.7126
Trego,12,1,39.0373,-100.1186
Griggs,12,1,47.5402,-98.2291
Lassen,49,2,40.1419,-120.1399
Hubbard,18,1,46.9170,-95.0596
Benewah,68,1,47.3301,-116.8849
Presidio,9,1,29.5603,-104.3653
Modoc,2,1,41.1964,-120.9494
Hudspeth,12,1,31.9349,-105.1998
Shannon,14,1,36.9817,-91.5749
Reagan,12,1,31.1941,-101.4534
Weston,7,1,43.9847,-104.4268
North Slope Borough,6,1,43.9847,-104.4268
Pershing,11,1,40.4556,-118.2676
Edgar,5,1,39.6148,-87.6905
Thayer,5,1,40.2475,-97.3877
Edmunds,5,1,45.4501,-99.3370
Kingsbury,6,1,44.3862,-97.5498
Bristol Bay Borough,4,1,44.3862,-97.5498
Kinney,4,1,29.1733,-100.4112
Dillingham Census Area,3,1,29.1733,-100.4112
Gregory,3,1,43.0281,-98.8891
Garden,4,2,41.4081,-102.3453
Estill,1,1,37.6969,-83.9684
Rosebud,1,1,45.5977,-106.2975
Dickey,1,1,46.0043,-98.5254
Irion,1,1,31.2619,-100.8208
